Hourly Year,Year,Month,Day,Day,Houre,Day,Rtot
14-Oct-09,2009,10,14,287,8,287.3,1.52
14-Oct-09,2009,10,14,287,9,287.3,1.66
14-Oct-09,2009,10,14,287,10,287.4,1.6
14-Oct-09,2009,10,14,287,11,287.4,1.53
14-Oct-09,2009,10,14,287,12,287.5,1.68
14-Oct-09,2009,10,14,287,13,287.5,1.92
14-Oct-09,2009,10,14,287,14,287.5,2.29
14-Oct-09,2009,10,14,287,15,287.6,2.25
14-Oct-09,2009,10,14,287,16,287.6,2.28
14-Oct-09,2009,10,14,287,17,287.7,2.17
14-Oct-09,2009,10,14,287,18,287.7,2.05
14-Oct-09,2009,10,14,287,19,287.7,2.16
14-Oct-09,2009,10,14,287,20,287.8,2.01
14-Oct-09,2009,10,14,287,21,287.8,2.1
14-Oct-09,2009,10,14,287,22,287.9,1.9
14-Oct-09,2009,10,14,287,23,287.9,1.78
15-Oct-09,2009,10,15,287,24,288,1.65
15-Oct-09,2009,10,15,288,1,288,1.57
15-Oct-09,2009,10,15,288,2,288,1.64
15-Oct-09,2009,10,15,288,3,288.1,1.57
15-Oct-09,2009,10,15,288,4,288.1,1.5
15-Oct-09,2009,10,15,288,5,288.2,1.65
15-Oct-09,2009,10,15,288,6,288.2,1.57
15-Oct-09,2009,10,15,288,7,288.2,1.64
15-Oct-09,2009,10,15,288,8,288.3,1.77
15-Oct-09,2009,10,15,288,9,288.3,1.59
15-Oct-09,2009,10,15,288,10,288.4,1.56
15-Oct-09,2009,10,15,288,11,288.4,1.45
15-Oct-09,2009,10,15,288,12,288.5,1.84
15-Oct-09,2009,10,15,288,13,288.5,1.69
15-Oct-09,2009,10,15,288,14,288.5,1.66
15-Oct-09,2009,10,15,288,15,288.6,1.82
15-Oct-09,2009,10,15,288,16,288.6,1.93
15-Oct-09,2009,10,15,288,17,288.7,2
15-Oct-09,2009,10,15,288,18,288.7,2.03
15-Oct-09,2009,10,15,288,19,288.7,2.04
15-Oct-09,2009,10,15,288,20,288.8,1.99
15-Oct-09,2009,10,15,288,21,288.8,1.92
15-Oct-09,2009,10,15,288,22,288.9,1.86
15-Oct-09,2009,10,15,288,23,288.9,1.85
16-Oct-09,2009,10,16,288,24,289,1.9
16-Oct-09,2009,10,16,289,1,289,1.94
16-Oct-09,2009,10,16,289,2,289,1.85
16-Oct-09,2009,10,16,289,3,289.1,1.89
16-Oct-09,2009,10,16,289,4,289.1,1.89
16-Oct-09,2009,10,16,289,5,289.2,1.66
16-Oct-09,2009,10,16,289,6,289.2,1.8
16-Oct-09,2009,10,16,289,7,289.2,1.83
16-Oct-09,2009,10,16,289,8,289.3,1.7
16-Oct-09,2009,10,16,289,9,289.3,1.49
16-Oct-09,2009,10,16,289,10,289.4,1.48
16-Oct-09,2009,10,16,289,11,289.4,1.44
16-Oct-09,2009,10,16,289,12,289.5,1.54
16-Oct-09,2009,10,16,289,13,289.5,1.92
16-Oct-09,2009,10,16,289,14,289.5,1.76
16-Oct-09,2009,10,16,289,15,289.6,1.54
16-Oct-09,2009,10,16,289,16,289.6,1.48
16-Oct-09,2009,10,16,289,17,289.7,1.92
16-Oct-09,2009,10,16,289,18,289.7,1.87
16-Oct-09,2009,10,16,289,19,289.7,1.81
16-Oct-09,2009,10,16,289,20,289.8,1.69
16-Oct-09,2009,10,16,289,21,289.8,1.69
16-Oct-09,2009,10,16,289,22,289.9,1.62
16-Oct-09,2009,10,16,289,23,289.9,1.54
17-Oct-09,2009,10,17,289,24,290,1.52
17-Oct-09,2009,10,17,290,1,290,1.41
17-Oct-09,2009,10,17,290,2,290,1.37
17-Oct-09,2009,10,17,290,3,290.1,1.48
17-Oct-09,2009,10,17,290,4,290.1,1.12
17-Oct-09,2009,10,17,290,5,290.2,1.51
17-Oct-09,2009,10,17,290,6,290.2,1.13
17-Oct-09,2009,10,17,290,7,290.2,1.31
17-Oct-09,2009,10,17,290,8,290.3,1.34
17-Oct-09,2009,10,17,290,9,290.3,1.36
17-Oct-09,2009,10,17,290,10,290.4,1.3
17-Oct-09,2009,10,17,290,11,290.4,1.25
17-Oct-09,2009,10,17,290,12,290.5,1.36
17-Oct-09,2009,10,17,290,13,290.5,1.55
17-Oct-09,2009,10,17,290,14,290.5,1.53
17-Oct-09,2009,10,17,290,15,290.6,1.57
17-Oct-09,2009,10,17,290,16,290.6,1.46
17-Oct-09,2009,10,17,290,17,290.7,1.63
17-Oct-09,2009,10,17,290,18,290.7,1.48
17-Oct-09,2009,10,17,290,19,290.7,1.56
17-Oct-09,2009,10,17,290,20,290.8,1.38
17-Oct-09,2009,10,17,290,21,290.8,1.42
17-Oct-09,2009,10,17,290,22,290.9,1.23
17-Oct-09,2009,10,17,290,23,290.9,1.21
18-Oct-09,2009,10,18,290,24,291,1.12
18-Oct-09,2009,10,18,291,1,291,1.05
18-Oct-09,2009,10,18,291,2,291,1.13
18-Oct-09,2009,10,18,291,3,291.1,1.03
18-Oct-09,2009,10,18,291,4,291.1,0.99
18-Oct-09,2009,10,18,291,5,291.2,0.9
18-Oct-09,2009,10,18,291,6,291.2,0.97
18-Oct-09,2009,10,18,291,7,291.2,0.91
18-Oct-09,2009,10,18,291,8,291.3,0.91
18-Oct-09,2009,10,18,291,9,291.3,1.02
18-Oct-09,2009,10,18,291,10,291.4,1.15
18-Oct-09,2009,10,18,291,11,291.4,1.18
18-Oct-09,2009,10,18,291,12,291.5,1.24
18-Oct-09,2009,10,18,291,13,291.5,1.31
18-Oct-09,2009,10,18,291,14,291.5,1.24
18-Oct-09,2009,10,18,291,15,291.6,1.34
18-Oct-09,2009,10,18,291,16,291.6,1.33
18-Oct-09,2009,10,18,291,17,291.7,1.34
18-Oct-09,2009,10,18,291,18,291.7,1.23
18-Oct-09,2009,10,18,291,19,291.7,1.19
18-Oct-09,2009,10,18,291,20,291.8,1.05
18-Oct-09,2009,10,18,291,21,291.8,1.08
18-Oct-09,2009,10,18,291,22,291.9,1.09
18-Oct-09,2009,10,18,291,23,291.9,1.07
19-Oct-09,2009,10,19,291,24,292,1.06
19-Oct-09,2009,10,19,292,1,292,0.98
19-Oct-09,2009,10,19,292,2,292,1.03
19-Oct-09,2009,10,19,292,3,292.1,1.08
19-Oct-09,2009,10,19,292,4,292.1,1.09
19-Oct-09,2009,10,19,292,5,292.2,1.07
19-Oct-09,2009,10,19,292,6,292.2,1.08
19-Oct-09,2009,10,19,292,7,292.2,1.13
19-Oct-09,2009,10,19,292,8,292.3,1.15
19-Oct-09,2009,10,19,292,9,292.3,1.21
19-Oct-09,2009,10,19,292,10,292.4,1.16
19-Oct-09,2009,10,19,292,11,292.4,1.24
19-Oct-09,2009,10,19,292,12,292.5,1.28
19-Oct-09,2009,10,19,292,13,292.5,1.25
19-Oct-09,2009,10,19,292,14,292.5,1.27
19-Oct-09,2009,10,19,292,15,292.6,1.23
19-Oct-09,2009,10,19,292,16,292.6,1.3
19-Oct-09,2009,10,19,292,17,292.7,1.36
19-Oct-09,2009,10,19,292,18,292.7,1.28
19-Oct-09,2009,10,19,292,19,292.7,1.27
19-Oct-09,2009,10,19,292,20,292.8,1.28
19-Oct-09,2009,10,19,292,21,292.8,1.23
19-Oct-09,2009,10,19,292,22,292.9,1.28
19-Oct-09,2009,10,19,292,23,292.9,1.22
20-Oct-09,2009,10,20,292,24,293,1.13
20-Oct-09,2009,10,20,293,1,293,1.19
20-Oct-09,2009,10,20,293,2,293,1.24
20-Oct-09,2009,10,20,293,3,293.1,1.26
20-Oct-09,2009,10,20,293,4,293.1,1.32
20-Oct-09,2009,10,20,293,5,293.2,1.27
20-Oct-09,2009,10,20,293,6,293.2,1.17
20-Oct-09,2009,10,20,293,7,293.2,1.26
20-Oct-09,2009,10,20,293,8,293.3,1.12
20-Oct-09,2009,10,20,293,9,293.3,1.3
20-Oct-09,2009,10,20,293,10,293.4,1.21
20-Oct-09,2009,10,20,293,11,293.4,1.34
20-Oct-09,2009,10,20,293,12,293.5,1.48
20-Oct-09,2009,10,20,293,13,293.5,1.47
20-Oct-09,2009,10,20,293,14,293.5,1.79
20-Oct-09,2009,10,20,293,15,293.6,1.75
20-Oct-09,2009,10,20,293,16,293.6,2.19
20-Oct-09,2009,10,20,293,17,293.7,1.98
20-Oct-09,2009,10,20,293,18,293.7,1.9
20-Oct-09,2009,10,20,293,19,293.7,1.84
20-Oct-09,2009,10,20,293,20,293.8,1.97
20-Oct-09,2009,10,20,293,21,293.8,2.11
20-Oct-09,2009,10,20,293,22,293.9,2
20-Oct-09,2009,10,20,293,23,293.9,2.14
21-Oct-09,2009,10,21,293,24,294,2.41
21-Oct-09,2009,10,21,294,1,294,2.24
21-Oct-09,2009,10,21,294,2,294,2.26
21-Oct-09,2009,10,21,294,3,294.1,2.05
21-Oct-09,2009,10,21,294,4,294.1,2.12
21-Oct-09,2009,10,21,294,5,294.2,2.42
21-Oct-09,2009,10,21,294,6,294.2,2.35
21-Oct-09,2009,10,21,294,7,294.2,2.27
21-Oct-09,2009,10,21,294,8,294.3,2.12
21-Oct-09,2009,10,21,294,9,294.3,2.1
21-Oct-09,2009,10,21,294,10,294.4,2.24
21-Oct-09,2009,10,21,294,11,294.4,2.3
21-Oct-09,2009,10,21,294,12,294.5,1.97
21-Oct-09,2009,10,21,294,13,294.5,1.92
21-Oct-09,2009,10,21,294,14,294.5,2.05
21-Oct-09,2009,10,21,294,15,294.6,2.05
21-Oct-09,2009,10,21,294,16,294.6,2.01
21-Oct-09,2009,10,21,294,17,294.7,2.09
21-Oct-09,2009,10,21,294,18,294.7,2.11
21-Oct-09,2009,10,21,294,19,294.7,2.22
21-Oct-09,2009,10,21,294,20,294.8,2.06
21-Oct-09,2009,10,21,294,21,294.8,2.19
21-Oct-09,2009,10,21,294,22,294.9,1.96
21-Oct-09,2009,10,21,294,23,294.9,1.89
22-Oct-09,2009,10,22,294,24,295,1.92
22-Oct-09,2009,10,22,295,1,295,1.73
22-Oct-09,2009,10,22,295,2,295,1.91
22-Oct-09,2009,10,22,295,3,295.1,1.65
22-Oct-09,2009,10,22,295,4,295.1,1.69
22-Oct-09,2009,10,22,295,5,295.2,1.79
22-Oct-09,2009,10,22,295,6,295.2,1.75
22-Oct-09,2009,10,22,295,7,295.2,1.83
22-Oct-09,2009,10,22,295,8,295.3,1.64
22-Oct-09,2009,10,22,295,9,295.3,1.73
22-Oct-09,2009,10,22,295,10,295.4,9999
22-Oct-09,2009,10,22,295,11,295.4,1.57
22-Oct-09,2009,10,22,295,12,295.5,1.52
22-Oct-09,2009,10,22,295,13,295.5,1.66
22-Oct-09,2009,10,22,295,14,295.5,1.62
22-Oct-09,2009,10,22,295,15,295.6,1.95
22-Oct-09,2009,10,22,295,16,295.6,1.84
22-Oct-09,2009,10,22,295,17,295.7,1.97
22-Oct-09,2009,10,22,295,18,295.7,2.1
22-Oct-09,2009,10,22,295,19,295.7,2.15
22-Oct-09,2009,10,22,295,20,295.8,2.11
22-Oct-09,2009,10,22,295,21,295.8,1.9
22-Oct-09,2009,10,22,295,22,295.9,1.91
22-Oct-09,2009,10,22,295,23,295.9,1.94
23-Oct-09,2009,10,23,295,24,296,1.73
23-Oct-09,2009,10,23,296,1,296,1.7
23-Oct-09,2009,10,23,296,2,296,1.63
23-Oct-09,2009,10,23,296,3,296.1,1.52
23-Oct-09,2009,10,23,296,4,296.1,1.48
23-Oct-09,2009,10,23,296,5,296.2,1.39
23-Oct-09,2009,10,23,296,6,296.2,1.37
23-Oct-09,2009,10,23,296,7,296.2,1.29
23-Oct-09,2009,10,23,296,8,296.3,1.35
23-Oct-09,2009,10,23,296,9,296.3,1.29
23-Oct-09,2009,10,23,296,10,296.4,1.45
23-Oct-09,2009,10,23,296,11,296.4,1.95
23-Oct-09,2009,10,23,296,12,296.5,1.72
23-Oct-09,2009,10,23,296,13,296.5,1.89
23-Oct-09,2009,10,23,296,14,296.5,1.94
23-Oct-09,2009,10,23,296,15,296.6,2.22
23-Oct-09,2009,10,23,296,16,296.6,2.25
23-Oct-09,2009,10,23,296,17,296.7,2.51
23-Oct-09,2009,10,23,296,18,296.7,2.25
23-Oct-09,2009,10,23,296,19,296.7,2.33
23-Oct-09,2009,10,23,296,20,296.8,2.05
23-Oct-09,2009,10,23,296,21,296.8,2
23-Oct-09,2009,10,23,296,22,296.9,2.05
23-Oct-09,2009,10,23,296,23,296.9,2.09
24-Oct-09,2009,10,24,296,24,297,2.15
24-Oct-09,2009,10,24,297,1,297,2.3
24-Oct-09,2009,10,24,297,2,297,2.43
24-Oct-09,2009,10,24,297,3,297.1,2.51
24-Oct-09,2009,10,24,297,4,297.1,2.52
24-Oct-09,2009,10,24,297,5,297.2,2.44
24-Oct-09,2009,10,24,297,6,297.2,2.46
24-Oct-09,2009,10,24,297,7,297.2,2.63
24-Oct-09,2009,10,24,297,8,297.3,2.66
24-Oct-09,2009,10,24,297,9,297.3,2.75
24-Oct-09,2009,10,24,297,10,297.4,2.47
24-Oct-09,2009,10,24,297,11,297.4,2.64
24-Oct-09,2009,10,24,297,12,297.5,2.55
24-Oct-09,2009,10,24,297,13,297.5,2.37
24-Oct-09,2009,10,24,297,14,297.5,2.54
24-Oct-09,2009,10,24,297,15,297.6,2.46
24-Oct-09,2009,10,24,297,16,297.6,2.39
24-Oct-09,2009,10,24,297,17,297.7,2.29
24-Oct-09,2009,10,24,297,18,297.7,2.37
24-Oct-09,2009,10,24,297,19,297.7,2.17
24-Oct-09,2009,10,24,297,20,297.8,2.19
24-Oct-09,2009,10,24,297,21,297.8,2
24-Oct-09,2009,10,24,297,22,297.9,1.98
24-Oct-09,2009,10,24,297,23,297.9,1.95
25-Oct-09,2009,10,25,297,24,298,2.04
25-Oct-09,2009,10,25,298,1,298,1.97
25-Oct-09,2009,10,25,298,2,298,1.95
25-Oct-09,2009,10,25,298,3,298.1,1.92
25-Oct-09,2009,10,25,298,4,298.1,2.13
25-Oct-09,2009,10,25,298,5,298.2,1.94
25-Oct-09,2009,10,25,298,6,298.2,1.84
25-Oct-09,2009,10,25,298,7,298.2,1.85
25-Oct-09,2009,10,25,298,8,298.3,1.78
25-Oct-09,2009,10,25,298,9,298.3,1.69
25-Oct-09,2009,10,25,298,10,298.4,1.67
25-Oct-09,2009,10,25,298,11,298.4,1.57
25-Oct-09,2009,10,25,298,12,298.5,1.91
25-Oct-09,2009,10,25,298,13,298.5,1.8
25-Oct-09,2009,10,25,298,14,298.5,2.11
25-Oct-09,2009,10,25,298,15,298.6,2.05
25-Oct-09,2009,10,25,298,16,298.6,2.04
25-Oct-09,2009,10,25,298,17,298.7,2.15
25-Oct-09,2009,10,25,298,18,298.7,2.14
25-Oct-09,2009,10,25,298,19,298.7,2.37
25-Oct-09,2009,10,25,298,20,298.8,2.24
25-Oct-09,2009,10,25,298,21,298.8,2.05
25-Oct-09,2009,10,25,298,22,298.9,1.9
25-Oct-09,2009,10,25,298,23,298.9,1.9
26-Oct-09,2009,10,26,298,24,299,1.9
26-Oct-09,2009,10,26,299,1,299,2.04
26-Oct-09,2009,10,26,299,2,299,2.06
26-Oct-09,2009,10,26,299,3,299.1,2.1
26-Oct-09,2009,10,26,299,4,299.1,2.09
26-Oct-09,2009,10,26,299,5,299.2,2.01
26-Oct-09,2009,10,26,299,6,299.2,1.92
26-Oct-09,2009,10,26,299,7,299.2,2.03
26-Oct-09,2009,10,26,299,8,299.3,1.95
26-Oct-09,2009,10,26,299,9,299.3,1.93
26-Oct-09,2009,10,26,299,10,299.4,1.78
26-Oct-09,2009,10,26,299,11,299.4,1.79
26-Oct-09,2009,10,26,299,12,299.5,2.01
26-Oct-09,2009,10,26,299,13,299.5,1.93
26-Oct-09,2009,10,26,299,14,299.5,1.95
26-Oct-09,2009,10,26,299,15,299.6,2.68
26-Oct-09,2009,10,26,299,16,299.6,2.52
26-Oct-09,2009,10,26,299,17,299.7,2.4
26-Oct-09,2009,10,26,299,18,299.7,2.31
26-Oct-09,2009,10,26,299,19,299.7,2.37
26-Oct-09,2009,10,26,299,20,299.8,2.25
26-Oct-09,2009,10,26,299,21,299.8,2.45
26-Oct-09,2009,10,26,299,22,299.9,2.34
26-Oct-09,2009,10,26,299,23,299.9,2.1
27-Oct-09,2009,10,27,299,24,300,2.3
27-Oct-09,2009,10,27,300,1,300,2.32
27-Oct-09,2009,10,27,300,2,300,2.42
27-Oct-09,2009,10,27,300,3,300.1,2.38
27-Oct-09,2009,10,27,300,4,300.1,2.61
27-Oct-09,2009,10,27,300,5,300.2,2.75
27-Oct-09,2009,10,27,300,6,300.2,2.64
27-Oct-09,2009,10,27,300,7,300.2,2.66
27-Oct-09,2009,10,27,300,8,300.3,2.93
27-Oct-09,2009,10,27,300,9,300.3,2.65
27-Oct-09,2009,10,27,300,10,300.4,2.42
27-Oct-09,2009,10,27,300,11,300.4,2.11
27-Oct-09,2009,10,27,300,12,300.5,1.95
27-Oct-09,2009,10,27,300,13,300.5,2.21
27-Oct-09,2009,10,27,300,14,300.5,2.43
27-Oct-09,2009,10,27,300,15,300.6,2.16
27-Oct-09,2009,10,27,300,16,300.6,2.19
27-Oct-09,2009,10,27,300,17,300.7,2.26
27-Oct-09,2009,10,27,300,18,300.7,2.44
27-Oct-09,2009,10,27,300,19,300.7,2.32
27-Oct-09,2009,10,27,300,20,300.8,2.26
27-Oct-09,2009,10,27,300,21,300.8,2.11
27-Oct-09,2009,10,27,300,22,300.9,2.31
27-Oct-09,2009,10,27,300,23,300.9,2.14
28-Oct-09,2009,10,28,300,24,301,2.23
28-Oct-09,2009,10,28,301,1,301,2.19
28-Oct-09,2009,10,28,301,2,301,2.06
28-Oct-09,2009,10,28,301,3,301.1,2.27
28-Oct-09,2009,10,28,301,4,301.1,1.99
28-Oct-09,2009,10,28,301,5,301.2,1.91
28-Oct-09,2009,10,28,301,6,301.2,1.85
28-Oct-09,2009,10,28,301,7,301.2,2.09
28-Oct-09,2009,10,28,301,8,301.3,2.12
28-Oct-09,2009,10,28,301,9,301.3,1.82
28-Oct-09,2009,10,28,301,10,301.4,2.46
28-Oct-09,2009,10,28,301,11,301.4,2.33
28-Oct-09,2009,10,28,301,12,301.5,2.22
28-Oct-09,2009,10,28,301,13,301.5,2.44
28-Oct-09,2009,10,28,301,14,301.5,2.84
28-Oct-09,2009,10,28,301,15,301.6,2.89
28-Oct-09,2009,10,28,301,16,301.6,2.93
28-Oct-09,2009,10,28,301,17,301.7,2.63
28-Oct-09,2009,10,28,301,18,301.7,2.64
28-Oct-09,2009,10,28,301,19,301.7,2.31
28-Oct-09,2009,10,28,301,20,301.8,2.2
28-Oct-09,2009,10,28,301,21,301.8,2.12
28-Oct-09,2009,10,28,301,22,301.9,1.82
28-Oct-09,2009,10,28,301,23,301.9,1.74
29-Oct-09,2009,10,29,301,24,302,1.63
29-Oct-09,2009,10,29,302,1,302,1.68
29-Oct-09,2009,10,29,302,2,302,1.52
29-Oct-09,2009,10,29,302,3,302.1,1.58
29-Oct-09,2009,10,29,302,4,302.1,1.66
29-Oct-09,2009,10,29,302,5,302.2,1.77
29-Oct-09,2009,10,29,302,6,302.2,1.76
29-Oct-09,2009,10,29,302,7,302.2,1.82
29-Oct-09,2009,10,29,302,8,302.3,1.83
29-Oct-09,2009,10,29,302,9,302.3,1.89
29-Oct-09,2009,10,29,302,10,302.4,1.82
29-Oct-09,2009,10,29,302,11,302.4,1.9
29-Oct-09,2009,10,29,302,12,302.5,2.18
29-Oct-09,2009,10,29,302,13,302.5,2.12
29-Oct-09,2009,10,29,302,14,302.5,2.34
29-Oct-09,2009,10,29,302,15,302.6,2.6
29-Oct-09,2009,10,29,302,16,302.6,2.53
29-Oct-09,2009,10,29,302,17,302.7,2.66
29-Oct-09,2009,10,29,302,18,302.7,2.42
29-Oct-09,2009,10,29,302,19,302.7,2.17
29-Oct-09,2009,10,29,302,20,302.8,1.99
29-Oct-09,2009,10,29,302,21,302.8,1.92
29-Oct-09,2009,10,29,302,22,302.9,2
29-Oct-09,2009,10,29,302,23,302.9,1.94
30-Oct-09,2009,10,30,302,24,303,1.97
30-Oct-09,2009,10,30,303,1,303,2.07
30-Oct-09,2009,10,30,303,2,303,2.07
30-Oct-09,2009,10,30,303,3,303.1,2.02
30-Oct-09,2009,10,30,303,4,303.1,2.04
30-Oct-09,2009,10,30,303,5,303.2,2.04
30-Oct-09,2009,10,30,303,6,303.2,2.03
30-Oct-09,2009,10,30,303,7,303.2,1.87
30-Oct-09,2009,10,30,303,8,303.3,1.84
30-Oct-09,2009,10,30,303,9,303.3,1.85
30-Oct-09,2009,10,30,303,10,303.4,1.73
30-Oct-09,2009,10,30,303,11,303.4,1.79
30-Oct-09,2009,10,30,303,12,303.5,1.74
30-Oct-09,2009,10,30,303,13,303.5,1.75
30-Oct-09,2009,10,30,303,14,303.5,2.09
30-Oct-09,2009,10,30,303,15,303.6,2.06
30-Oct-09,2009,10,30,303,16,303.6,2.1
30-Oct-09,2009,10,30,303,17,303.7,2.12
30-Oct-09,2009,10,30,303,18,303.7,2.28
30-Oct-09,2009,10,30,303,19,303.7,2.21
30-Oct-09,2009,10,30,303,20,303.8,2.12
30-Oct-09,2009,10,30,303,21,303.8,2.19
30-Oct-09,2009,10,30,303,22,303.9,2.11
30-Oct-09,2009,10,30,303,23,303.9,2.4
31-Oct-09,2009,10,31,303,24,304,2.33
31-Oct-09,2009,10,31,304,1,304,2.27
31-Oct-09,2009,10,31,304,2,304,2.4
31-Oct-09,2009,10,31,304,3,304.1,2.37
31-Oct-09,2009,10,31,304,4,304.1,2.27
31-Oct-09,2009,10,31,304,5,304.2,2.29
31-Oct-09,2009,10,31,304,6,304.2,2.26
31-Oct-09,2009,10,31,304,7,304.2,2.23
31-Oct-09,2009,10,31,304,8,304.3,2.53
31-Oct-09,2009,10,31,304,9,304.3,2.93
31-Oct-09,2009,10,31,304,10,304.4,3.07
31-Oct-09,2009,10,31,304,11,304.4,3.09
31-Oct-09,2009,10,31,304,12,304.5,2.78
31-Oct-09,2009,10,31,304,13,304.5,2.5
31-Oct-09,2009,10,31,304,14,304.5,2.63
31-Oct-09,2009,10,31,304,15,304.6,2.9
31-Oct-09,2009,10,31,304,16,304.6,2.77
31-Oct-09,2009,10,31,304,17,304.7,2.91
31-Oct-09,2009,10,31,304,18,304.7,2.46
31-Oct-09,2009,10,31,304,19,304.7,2.16
31-Oct-09,2009,10,31,304,20,304.8,2.06
31-Oct-09,2009,10,31,304,21,304.8,2.13
31-Oct-09,2009,10,31,304,22,304.9,2.11
31-Oct-09,2009,10,31,304,23,304.9,2.32
01-Nov-09,2009,11,1,304,24,305,2.35
01-Nov-09,2009,11,1,305,1,305,2.39
01-Nov-09,2009,11,1,305,2,305,2.26
01-Nov-09,2009,11,1,305,3,305.1,2.27
01-Nov-09,2009,11,1,305,4,305.1,2.11
01-Nov-09,2009,11,1,305,5,305.2,2.08
01-Nov-09,2009,11,1,305,6,305.2,1.86
01-Nov-09,2009,11,1,305,7,305.2,1.68
01-Nov-09,2009,11,1,305,8,305.3,1.96
01-Nov-09,2009,11,1,305,9,305.3,2.02
01-Nov-09,2009,11,1,305,10,305.4,1.84
01-Nov-09,2009,11,1,305,11,305.4,2.05
01-Nov-09,2009,11,1,305,12,305.5,2.2
01-Nov-09,2009,11,1,305,13,305.5,2.1
01-Nov-09,2009,11,1,305,14,305.5,2.09
01-Nov-09,2009,11,1,305,15,305.6,2.3
01-Nov-09,2009,11,1,305,16,305.6,2.11
01-Nov-09,2009,11,1,305,17,305.7,2.03
01-Nov-09,2009,11,1,305,18,305.7,2.12
01-Nov-09,2009,11,1,305,19,305.7,2.07
01-Nov-09,2009,11,1,305,20,305.8,2.03
01-Nov-09,2009,11,1,305,21,305.8,1.92
01-Nov-09,2009,11,1,305,22,305.9,1.85
01-Nov-09,2009,11,1,305,23,305.9,1.9
02-Nov-09,2009,11,2,305,24,306,1.82
02-Nov-09,2009,11,2,306,1,306,1.8
02-Nov-09,2009,11,2,306,2,306,1.73
02-Nov-09,2009,11,2,306,3,306.1,1.78
02-Nov-09,2009,11,2,306,4,306.1,1.57
02-Nov-09,2009,11,2,306,5,306.2,1.5
02-Nov-09,2009,11,2,306,6,306.2,1.49
02-Nov-09,2009,11,2,306,7,306.3,1.33
02-Nov-09,2009,11,2,306,8,306.3,1.34
02-Nov-09,2009,11,2,306,9,306.3,1.52
02-Nov-09,2009,11,2,306,10,306.4,1.56
02-Nov-09,2009,11,2,306,11,306.4,1.71
02-Nov-09,2009,11,2,306,12,306.5,1.56
02-Nov-09,2009,11,2,306,13,306.5,1.64
02-Nov-09,2009,11,2,306,14,306.5,1.68
02-Nov-09,2009,11,2,306,15,306.6,1.75
02-Nov-09,2009,11,2,306,16,306.6,1.72
02-Nov-09,2009,11,2,306,17,306.7,1.9
02-Nov-09,2009,11,2,306,18,306.7,1.71
02-Nov-09,2009,11,2,306,19,306.8,1.69
02-Nov-09,2009,11,2,306,20,306.8,1.62
02-Nov-09,2009,11,2,306,21,306.8,1.54
02-Nov-09,2009,11,2,306,22,306.9,1.64
02-Nov-09,2009,11,2,306,23,306.9,1.65
03-Nov-09,2009,11,3,306,24,307,1.61
03-Nov-09,2009,11,3,307,1,307,1.62
03-Nov-09,2009,11,3,307,2,307,1.6
03-Nov-09,2009,11,3,307,3,307.1,1.85
03-Nov-09,2009,11,3,307,4,307.1,1.83
03-Nov-09,2009,11,3,307,5,307.2,1.81
03-Nov-09,2009,11,3,307,6,307.2,1.82
03-Nov-09,2009,11,3,307,7,307.3,1.67
03-Nov-09,2009,11,3,307,8,307.3,1.77
03-Nov-09,2009,11,3,307,9,307.3,1.86
03-Nov-09,2009,11,3,307,10,307.4,2.11
03-Nov-09,2009,11,3,307,11,307.4,1.81
03-Nov-09,2009,11,3,307,12,307.5,1.88
03-Nov-09,2009,11,3,307,13,307.5,2.04
03-Nov-09,2009,11,3,307,14,307.5,2.01
03-Nov-09,2009,11,3,307,15,307.6,1.92
03-Nov-09,2009,11,3,307,16,307.6,1.85
03-Nov-09,2009,11,3,307,17,307.7,1.73
03-Nov-09,2009,11,3,307,18,307.7,1.57
03-Nov-09,2009,11,3,307,19,307.8,1.61
03-Nov-09,2009,11,3,307,20,307.8,1.57
03-Nov-09,2009,11,3,307,21,307.8,1.64
03-Nov-09,2009,11,3,307,22,307.9,1.44
03-Nov-09,2009,11,3,307,23,307.9,1.43
04-Nov-09,2009,11,4,307,24,308,1.45
04-Nov-09,2009,11,4,308,1,308,1.33
04-Nov-09,2009,11,4,308,2,308,1.43
04-Nov-09,2009,11,4,308,3,308.1,1.46
04-Nov-09,2009,11,4,308,4,308.1,1.33
04-Nov-09,2009,11,4,308,5,308.2,1.31
04-Nov-09,2009,11,4,308,6,308.2,1.31
04-Nov-09,2009,11,4,308,7,308.3,1.28
04-Nov-09,2009,11,4,308,8,308.3,1.36
04-Nov-09,2009,11,4,308,9,308.3,1.47
04-Nov-09,2009,11,4,308,10,308.4,1.35
04-Nov-09,2009,11,4,308,11,308.4,1.24
04-Nov-09,2009,11,4,308,12,308.5,1.62
04-Nov-09,2009,11,4,308,13,308.5,1.4
04-Nov-09,2009,11,4,308,14,308.5,1.41
04-Nov-09,2009,11,4,308,15,308.6,1.46
04-Nov-09,2009,11,4,308,16,308.6,1.54
04-Nov-09,2009,11,4,308,17,308.7,1.62
04-Nov-09,2009,11,4,308,18,308.7,1.45
04-Nov-09,2009,11,4,308,19,308.8,1.42
04-Nov-09,2009,11,4,308,20,308.8,1.36
04-Nov-09,2009,11,4,308,21,308.8,1.47
04-Nov-09,2009,11,4,308,22,308.9,1.4
04-Nov-09,2009,11,4,308,23,308.9,1.33
05-Nov-09,2009,11,5,308,24,309,1.34
05-Nov-09,2009,11,5,309,1,309,1.32
