Hourly Year,Year,Month,Day,Day,Houre,Day,Rtot,Rr,Rmyc,Ra,Rh
31-Oct-09,2009,10,31,304,13,304.5,2.5,1.09,0.55,1.64,0.86
31-Oct-09,2009,10,31,304,14,304.5,2.63,1.23,0.54,1.77,0.86
31-Oct-09,2009,10,31,304,15,304.6,2.9,1.53,0.48,2.02,0.88
31-Oct-09,2009,10,31,304,16,304.6,2.77,1.37,0.46,1.83,0.94
31-Oct-09,2009,10,31,304,17,304.7,2.91,1.52,0.42,1.94,0.97
31-Oct-09,2009,10,31,304,18,304.7,2.46,1.16,0.54,1.7,0.76
31-Oct-09,2009,10,31,304,19,304.7,2.16,0.85,0.56,1.41,0.75
31-Oct-09,2009,10,31,304,20,304.8,2.06,0.86,0.51,1.37,0.69
31-Oct-09,2009,10,31,304,21,304.8,2.13,1,0.27,1.27,0.86
31-Oct-09,2009,10,31,304,22,304.9,2.11,1.04,0.35,1.39,0.72
31-Oct-09,2009,10,31,304,23,304.9,2.32,1.08,0.47,1.55,0.77
01-Nov-09,2009,11,1,304,24,305,2.35,1.08,0.4,1.47,0.88
01-Nov-09,2009,11,1,305,1,305,2.39,1.19,0.41,1.6,0.78
01-Nov-09,2009,11,1,305,2,305,2.26,1.06,0.42,1.48,0.78
01-Nov-09,2009,11,1,305,3,305.1,2.27,1.07,0.42,1.49,0.77
01-Nov-09,2009,11,1,305,4,305.1,2.11,1,0.3,1.29,0.82
01-Nov-09,2009,11,1,305,5,305.2,2.08,0.91,0.37,1.28,0.8
01-Nov-09,2009,11,1,305,6,305.2,1.86,0.82,0.24,1.06,0.8
01-Nov-09,2009,11,1,305,7,305.2,1.68,0.65,0.16,0.81,0.87
01-Nov-09,2009,11,1,305,8,305.3,1.96,0.95,0.08,1.03,0.93
01-Nov-09,2009,11,1,305,9,305.3,2.02,1.11,0.23,1.34,0.67
01-Nov-09,2009,11,1,305,10,305.4,1.84,0.88,0.24,1.12,0.73
01-Nov-09,2009,11,1,305,11,305.4,2.05,0.99,0.31,1.3,0.75
01-Nov-09,2009,11,1,305,12,305.5,2.2,0.98,0.26,1.24,0.96
01-Nov-09,2009,11,1,305,13,305.5,2.1,0.83,0.3,1.13,0.98
01-Nov-09,2009,11,1,305,14,305.5,2.09,0.9,0.36,1.26,0.83
01-Nov-09,2009,11,1,305,15,305.6,2.3,1.16,0.37,1.53,0.77
01-Nov-09,2009,11,1,305,16,305.6,2.11,0.95,0.45,1.4,0.72
01-Nov-09,2009,11,1,305,17,305.7,2.03,0.96,0.38,1.34,0.69
01-Nov-09,2009,11,1,305,18,305.7,2.12,1.08,0.33,1.42,0.7
01-Nov-09,2009,11,1,305,19,305.7,2.07,1.04,0.36,1.4,0.66
01-Nov-09,2009,11,1,305,20,305.8,2.03,1.06,0.29,1.35,0.68
01-Nov-09,2009,11,1,305,21,305.8,1.92,0.93,0.21,1.14,0.77
01-Nov-09,2009,11,1,305,22,305.9,1.85,0.88,0.26,1.14,0.71
01-Nov-09,2009,11,1,305,23,305.9,1.9,0.98,0.3,1.28,0.62
02-Nov-09,2009,11,2,305,24,306,1.82,0.88,0.31,1.2,0.63
02-Nov-09,2009,11,2,306,1,306,1.8,0.86,0.29,1.15,0.65
02-Nov-09,2009,11,2,306,2,306,1.73,0.84,0.27,1.11,0.62
02-Nov-09,2009,11,2,306,3,306.1,1.78,0.95,0.26,1.21,0.57
02-Nov-09,2009,11,2,306,4,306.1,1.57,0.72,0.23,0.95,0.62
02-Nov-09,2009,11,2,306,5,306.2,1.5,0.65,0.22,0.87,0.63
02-Nov-09,2009,11,2,306,6,306.2,1.49,0.73,0.16,0.89,0.61
02-Nov-09,2009,11,2,306,7,306.3,1.33,0.6,0.11,0.72,0.61
02-Nov-09,2009,11,2,306,8,306.3,1.34,0.58,0.12,0.7,0.63
02-Nov-09,2009,11,2,306,9,306.3,1.52,0.66,0.29,0.94,0.58
02-Nov-09,2009,11,2,306,10,306.4,1.56,0.65,0.32,0.97,0.59
02-Nov-09,2009,11,2,306,11,306.4,1.71,0.84,0.24,1.08,0.63
02-Nov-09,2009,11,2,306,12,306.5,1.56,0.57,0.37,0.93,0.63
02-Nov-09,2009,11,2,306,13,306.5,1.64,0.75,0.15,0.9,0.74
02-Nov-09,2009,11,2,306,14,306.5,1.68,0.73,0.35,1.08,0.61
02-Nov-09,2009,11,2,306,15,306.6,1.75,0.82,0.29,1.11,0.64
02-Nov-09,2009,11,2,306,16,306.6,1.72,0.77,0.17,0.94,0.78
02-Nov-09,2009,11,2,306,17,306.7,1.9,1.01,0.25,1.26,0.64
02-Nov-09,2009,11,2,306,18,306.7,1.71,0.81,0.27,1.08,0.63
02-Nov-09,2009,11,2,306,19,306.8,1.69,0.78,0.3,1.08,0.61
02-Nov-09,2009,11,2,306,20,306.8,1.62,0.7,0.3,1,0.62
02-Nov-09,2009,11,2,306,21,306.8,1.54,0.73,0.23,0.96,0.58
02-Nov-09,2009,11,2,306,22,306.9,1.64,0.7,0.38,1.08,0.56
02-Nov-09,2009,11,2,306,23,306.9,1.65,0.81,0.28,1.1,0.56
03-Nov-09,2009,11,3,306,24,307,1.61,0.73,0.32,1.05,0.56
03-Nov-09,2009,11,3,307,1,307,1.62,0.73,0.28,1.01,0.61
03-Nov-09,2009,11,3,307,2,307,1.6,0.75,0.21,0.95,0.65
03-Nov-09,2009,11,3,307,3,307.1,1.85,0.96,0.35,1.31,0.54
03-Nov-09,2009,11,3,307,4,307.1,1.83,0.94,0.16,1.11,0.73
03-Nov-09,2009,11,3,307,5,307.2,1.81,0.87,0.31,1.18,0.64
03-Nov-09,2009,11,3,307,6,307.2,1.82,0.82,0.32,1.15,0.67
03-Nov-09,2009,11,3,307,7,307.3,1.67,0.78,0.25,1.04,0.64
03-Nov-09,2009,11,3,307,8,307.3,1.77,0.91,0.11,1.03,0.74
03-Nov-09,2009,11,3,307,9,307.3,1.86,1.03,0.1,1.13,0.73
03-Nov-09,2009,11,3,307,10,307.4,2.11,1.21,0.17,1.39,0.72
03-Nov-09,2009,11,3,307,11,307.4,1.81,0.91,0.2,1.12,0.69
03-Nov-09,2009,11,3,307,12,307.5,1.88,0.92,0.16,1.08,0.8
03-Nov-09,2009,11,3,307,13,307.5,2.04,1.29,0.17,1.46,0.59
03-Nov-09,2009,11,3,307,14,307.5,2.01,1.28,0.03,1.3,0.71
03-Nov-09,2009,11,3,307,15,307.6,1.92,1.09,0.24,1.32,0.59
03-Nov-09,2009,11,3,307,16,307.6,1.85,1.02,0.36,1.38,0.47
03-Nov-09,2009,11,3,307,17,307.7,1.73,1.01,0.33,1.33,0.4
03-Nov-09,2009,11,3,307,18,307.7,1.57,0.83,0.33,1.16,0.41
03-Nov-09,2009,11,3,307,19,307.8,1.61,0.96,0.28,1.24,0.37
03-Nov-09,2009,11,3,307,20,307.8,1.57,0.93,0.27,1.2,0.37
03-Nov-09,2009,11,3,307,21,307.8,1.64,1.05,0.26,1.31,0.33
03-Nov-09,2009,11,3,307,22,307.9,1.44,0.81,0.25,1.06,0.38
03-Nov-09,2009,11,3,307,23,307.9,1.43,0.81,0.26,1.07,0.37
04-Nov-09,2009,11,4,307,24,308,1.45,0.8,0.32,1.12,0.33
04-Nov-09,2009,11,4,308,1,308,1.33,0.7,0.28,0.98,0.35
04-Nov-09,2009,11,4,308,2,308,1.43,0.82,0.28,1.1,0.34
04-Nov-09,2009,11,4,308,3,308.1,1.46,0.87,0.24,1.11,0.35
04-Nov-09,2009,11,4,308,4,308.1,1.33,0.74,0.25,0.99,0.34
04-Nov-09,2009,11,4,308,5,308.2,1.31,0.74,0.21,0.95,0.36
04-Nov-09,2009,11,4,308,6,308.2,1.31,0.77,0.23,1,0.31
04-Nov-09,2009,11,4,308,7,308.3,1.28,0.69,0.27,0.97,0.31
04-Nov-09,2009,11,4,308,8,308.3,1.36,0.82,0.2,1.02,0.34
04-Nov-09,2009,11,4,308,9,308.3,1.47,0.9,0.21,1.11,0.36
04-Nov-09,2009,11,4,308,10,308.4,1.35,0.7,0.3,1,0.35
04-Nov-09,2009,11,4,308,11,308.4,1.24,0.59,0.18,0.77,0.47
04-Nov-09,2009,11,4,308,12,308.5,1.62,0.99,0.24,1.23,0.39
04-Nov-09,2009,11,4,308,13,308.5,1.4,0.78,0.19,0.97,0.44
04-Nov-09,2009,11,4,308,14,308.5,1.41,0.72,0.25,0.97,0.44
04-Nov-09,2009,11,4,308,15,308.6,1.46,0.73,0.37,1.1,0.36
04-Nov-09,2009,11,4,308,16,308.6,1.54,0.89,0.29,1.18,0.36
04-Nov-09,2009,11,4,308,17,308.7,1.62,0.95,0.33,1.28,0.33
04-Nov-09,2009,11,4,308,18,308.7,1.45,0.82,0.32,1.14,0.32
04-Nov-09,2009,11,4,308,19,308.8,1.42,0.82,0.28,1.1,0.32
04-Nov-09,2009,11,4,308,20,308.8,1.36,0.73,0.32,1.04,0.32
04-Nov-09,2009,11,4,308,21,308.8,1.47,0.87,0.25,1.12,0.35
04-Nov-09,2009,11,4,308,22,308.9,1.4,0.79,0.3,1.09,0.31
04-Nov-09,2009,11,4,308,23,308.9,1.33,0.72,0.28,1.01,0.32
05-Nov-09,2009,11,5,308,24,309,1.34,0.74,0.27,1.01,0.33
05-Nov-09,2009,11,5,309,1,309,1.32,0.74,0.26,0.99,0.32
05-Nov-09,2009,11,5,309,2,309,1.33,0.75,0.24,0.99,0.34
05-Nov-09,2009,11,5,309,3,309.1,1.27,0.66,0.29,0.95,0.31
05-Nov-09,2009,11,5,309,4,309.1,1.29,0.69,0.27,0.96,0.33
05-Nov-09,2009,11,5,309,5,309.2,1.36,0.76,0.3,1.06,0.3
05-Nov-09,2009,11,5,309,6,309.2,1.46,0.83,0.33,1.16,0.3
05-Nov-09,2009,11,5,309,7,309.3,1.39,0.77,0.26,1.03,0.36
05-Nov-09,2009,11,5,309,8,309.3,1.53,0.92,0.27,1.19,0.34
05-Nov-09,2009,11,5,309,9,309.3,1.33,0.67,0.33,1.01,0.33
05-Nov-09,2009,11,5,309,10,309.4,1.5,0.88,0.26,1.14,0.36
05-Nov-09,2009,11,5,309,11,309.4,1.42,0.77,0.27,1.04,0.38
05-Nov-09,2009,11,5,309,12,309.5,1.49,0.75,0.28,1.03,0.45
05-Nov-09,2009,11,5,309,13,309.5,1.59,0.82,0.31,1.13,0.46
05-Nov-09,2009,11,5,309,14,309.5,1.7,0.92,0.31,1.23,0.47
05-Nov-09,2009,11,5,309,15,309.6,1.76,0.95,0.32,1.27,0.49
05-Nov-09,2009,11,5,309,16,309.6,1.73,0.93,0.32,1.24,0.48
05-Nov-09,2009,11,5,309,17,309.7,1.74,0.9,0.36,1.26,0.48
05-Nov-09,2009,11,5,309,18,309.7,1.66,0.89,0.28,1.18,0.49
05-Nov-09,2009,11,5,309,19,309.8,1.65,0.88,0.25,1.13,0.52
05-Nov-09,2009,11,5,309,20,309.8,1.6,0.82,0.32,1.14,0.46
05-Nov-09,2009,11,5,309,21,309.8,1.54,0.79,0.29,1.07,0.47
05-Nov-09,2009,11,5,309,22,309.9,1.52,0.78,0.26,1.04,0.48
05-Nov-09,2009,11,5,309,23,309.9,1.6,0.8,0.36,1.17,0.43
06-Nov-09,2009,11,6,309,24,310,1.54,0.79,0.29,1.08,0.47
06-Nov-09,2009,11,6,310,1,310,1.6,0.81,0.34,1.15,0.46
06-Nov-09,2009,11,6,310,2,310,1.56,0.76,0.33,1.1,0.47
06-Nov-09,2009,11,6,310,3,310.1,1.56,0.8,0.31,1.11,0.46
06-Nov-09,2009,11,6,310,4,310.1,1.45,0.7,0.28,0.98,0.47
06-Nov-09,2009,11,6,310,5,310.2,1.51,0.72,0.32,1.03,0.47
06-Nov-09,2009,11,6,310,6,310.2,1.62,0.83,0.31,1.14,0.49
06-Nov-09,2009,11,6,310,7,310.3,1.44,0.66,0.3,0.96,0.47
06-Nov-09,2009,11,6,310,8,310.3,1.61,0.83,0.29,1.12,0.49
06-Nov-09,2009,11,6,310,9,310.3,1.6,0.84,0.28,1.11,0.48
06-Nov-09,2009,11,6,310,10,310.4,1.49,0.71,0.34,1.05,0.44
06-Nov-09,2009,11,6,310,11,310.4,1.44,0.6,0.37,0.98,0.46
06-Nov-09,2009,11,6,310,12,310.5,1.53,0.72,0.32,1.04,0.49
06-Nov-09,2009,11,6,310,13,310.5,1.6,0.78,0.33,1.11,0.49
06-Nov-09,2009,11,6,310,14,310.5,1.58,0.81,0.27,1.07,0.51
06-Nov-09,2009,11,6,310,15,310.6,1.7,0.83,0.33,1.16,0.54
06-Nov-09,2009,11,6,310,16,310.6,1.65,0.85,0.26,1.11,0.54
06-Nov-09,2009,11,6,310,17,310.7,1.63,0.82,0.3,1.12,0.52
06-Nov-09,2009,11,6,310,18,310.7,1.73,0.92,0.28,1.2,0.53
06-Nov-09,2009,11,6,310,19,310.8,1.75,0.91,0.33,1.24,0.51
06-Nov-09,2009,11,6,310,20,310.8,1.91,1.11,0.31,1.42,0.49
06-Nov-09,2009,11,6,310,21,310.8,1.73,0.91,0.34,1.24,0.48
06-Nov-09,2009,11,6,310,22,310.9,1.67,0.84,0.37,1.21,0.46
06-Nov-09,2009,11,6,310,23,310.9,1.71,0.9,0.37,1.27,0.44
07-Nov-09,2009,11,7,310,24,311,1.65,0.92,0.3,1.21,0.44
07-Nov-09,2009,11,7,311,1,311,1.5,0.81,0.25,1.06,0.44
07-Nov-09,2009,11,7,311,2,311,1.55,0.81,0.32,1.13,0.42
07-Nov-09,2009,11,7,311,3,311.1,1.5,0.74,0.35,1.09,0.41
07-Nov-09,2009,11,7,311,4,311.1,1.53,0.81,0.31,1.12,0.41
07-Nov-09,2009,11,7,311,5,311.2,1.48,0.77,0.29,1.06,0.42
07-Nov-09,2009,11,7,311,6,311.2,1.39,0.7,0.26,0.95,0.43
07-Nov-09,2009,11,7,311,7,311.3,1.39,0.72,0.26,0.98,0.41
07-Nov-09,2009,11,7,311,8,311.3,1.27,0.57,0.28,0.86,0.41
07-Nov-09,2009,11,7,311,9,311.3,1.41,0.72,0.29,1.01,0.4
07-Nov-09,2009,11,7,311,10,311.4,1.42,0.7,0.28,0.98,0.44
07-Nov-09,2009,11,7,311,11,311.4,1.49,0.77,0.25,1.02,0.47
07-Nov-09,2009,11,7,311,12,311.5,1.62,0.86,0.28,1.14,0.49
07-Nov-09,2009,11,7,311,13,311.5,1.52,0.76,0.29,1.04,0.47
07-Nov-09,2009,11,7,311,14,311.5,1.63,0.91,0.25,1.17,0.46
07-Nov-09,2009,11,7,311,15,311.6,1.72,0.85,0.37,1.22,0.5
07-Nov-09,2009,11,7,311,16,311.6,1.57,0.82,0.26,1.08,0.49
07-Nov-09,2009,11,7,311,17,311.7,1.54,0.79,0.29,1.08,0.46
07-Nov-09,2009,11,7,311,18,311.7,1.49,0.77,0.29,1.06,0.44
07-Nov-09,2009,11,7,311,19,311.8,1.35,0.63,0.3,0.94,0.41
07-Nov-09,2009,11,7,311,20,311.8,1.45,0.74,0.29,1.03,0.42
07-Nov-09,2009,11,7,311,21,311.8,1.54,0.83,0.31,1.14,0.4
07-Nov-09,2009,11,7,311,22,311.9,1.42,0.63,0.37,0.99,0.43
07-Nov-09,2009,11,7,311,23,311.9,1.47,0.7,0.34,1.04,0.42
08-Nov-09,2009,11,8,311,24,312,1.41,0.68,0.33,1.01,0.4
08-Nov-09,2009,11,8,312,1,312,1.4,0.65,0.35,1,0.4
08-Nov-09,2009,11,8,312,2,312,1.41,0.67,0.36,1.03,0.38
08-Nov-09,2009,11,8,312,3,312.1,1.4,0.73,0.28,1.01,0.39
08-Nov-09,2009,11,8,312,4,312.1,1.36,0.66,0.31,0.97,0.38
08-Nov-09,2009,11,8,312,5,312.2,1.38,0.64,0.32,0.96,0.42
08-Nov-09,2009,11,8,312,6,312.2,1.4,0.72,0.28,1,0.4
08-Nov-09,2009,11,8,312,7,312.3,1.4,0.68,0.27,0.95,0.45
08-Nov-09,2009,11,8,312,8,312.3,1.39,0.61,0.35,0.96,0.43
08-Nov-09,2009,11,8,312,9,312.3,1.46,0.79,0.24,1.03,0.42
08-Nov-09,2009,11,8,312,10,312.4,1.44,0.67,0.34,1.01,0.43
08-Nov-09,2009,11,8,312,11,312.4,1.44,0.66,0.31,0.97,0.47
08-Nov-09,2009,11,8,312,12,312.5,1.52,0.7,0.33,1.03,0.48
08-Nov-09,2009,11,8,312,13,312.5,1.6,0.83,0.33,1.16,0.45
08-Nov-09,2009,11,8,312,14,312.5,1.5,0.72,0.32,1.04,0.46
08-Nov-09,2009,11,8,312,15,312.6,1.5,0.68,0.32,1,0.5
08-Nov-09,2009,11,8,312,16,312.6,1.58,0.77,0.33,1.1,0.48
08-Nov-09,2009,11,8,312,17,312.7,1.64,0.84,0.3,1.14,0.5
08-Nov-09,2009,11,8,312,18,312.7,1.63,0.78,0.39,1.18,0.45
08-Nov-09,2009,11,8,312,19,312.8,1.59,0.82,0.31,1.13,0.46
08-Nov-09,2009,11,8,312,20,312.8,1.51,0.77,0.29,1.07,0.44
08-Nov-09,2009,11,8,312,21,312.8,1.5,0.83,0.24,1.06,0.43
08-Nov-09,2009,11,8,312,22,312.9,1.29,0.64,0.25,0.89,0.4
08-Nov-09,2009,11,8,312,23,312.9,1.36,0.7,0.24,0.94,0.42
09-Nov-09,2009,11,9,312,24,313,1.31,0.66,0.22,0.88,0.42
09-Nov-09,2009,11,9,313,1,313,1.25,0.63,0.22,0.86,0.39
09-Nov-09,2009,11,9,313,2,313,1.17,0.56,0.22,0.78,0.38
09-Nov-09,2009,11,9,313,3,313.1,1.19,0.58,0.22,0.79,0.4
09-Nov-09,2009,11,9,313,4,313.1,1.11,0.47,0.23,0.7,0.41
09-Nov-09,2009,11,9,313,5,313.2,1.22,0.59,0.22,0.81,0.41
09-Nov-09,2009,11,9,313,6,313.2,1.19,0.53,0.25,0.78,0.42
09-Nov-09,2009,11,9,313,7,313.3,1.28,0.65,0.24,0.89,0.39
09-Nov-09,2009,11,9,313,8,313.3,1.19,0.57,0.23,0.8,0.39
09-Nov-09,2009,11,9,313,9,313.3,1.19,0.54,0.24,0.79,0.41
09-Nov-09,2009,11,9,313,10,313.4,1.23,0.56,0.21,0.77,0.45
09-Nov-09,2009,11,9,313,11,313.4,1.24,0.54,0.29,0.83,0.41
09-Nov-09,2009,11,9,313,12,313.5,1.34,0.66,0.25,0.91,0.44
09-Nov-09,2009,11,9,313,13,313.5,1.36,0.6,0.31,0.92,0.44
09-Nov-09,2009,11,9,313,14,313.5,1.39,0.63,0.3,0.93,0.46
09-Nov-09,2009,11,9,313,15,313.6,1.44,0.74,0.24,0.98,0.46
09-Nov-09,2009,11,9,313,16,313.6,1.48,0.79,0.25,1.04,0.44
09-Nov-09,2009,11,9,313,17,313.7,1.39,0.64,0.29,0.93,0.45
09-Nov-09,2009,11,9,313,18,313.7,1.33,0.65,0.22,0.87,0.46
09-Nov-09,2009,11,9,313,19,313.8,1.37,0.66,0.24,0.91,0.46
09-Nov-09,2009,11,9,313,20,313.8,1.32,0.58,0.28,0.86,0.45
09-Nov-09,2009,11,9,313,21,313.8,1.34,0.65,0.25,0.9,0.44
09-Nov-09,2009,11,9,313,22,313.9,1.47,0.79,0.24,1.02,0.44
09-Nov-09,2009,11,9,313,23,313.9,1.35,0.71,0.21,0.92,0.43
10-Nov-09,2009,11,10,313,24,314,1.28,0.66,0.18,0.84,0.43
10-Nov-09,2009,11,10,314,1,314,1.23,0.63,0.19,0.83,0.41
10-Nov-09,2009,11,10,314,2,314,1.25,0.62,0.21,0.83,0.42
10-Nov-09,2009,11,10,314,3,314.1,1.2,0.54,0.22,0.77,0.43
10-Nov-09,2009,11,10,314,4,314.1,1.28,0.63,0.22,0.85,0.43
10-Nov-09,2009,11,10,314,5,314.2,1.23,0.62,0.2,0.82,0.42
10-Nov-09,2009,11,10,314,6,314.2,1.3,0.65,0.22,0.87,0.43
10-Nov-09,2009,11,10,314,7,314.3,1.2,0.55,0.22,0.78,0.42
10-Nov-09,2009,11,10,314,8,314.3,1.33,0.68,0.22,0.9,0.43
10-Nov-09,2009,11,10,314,9,314.3,1.28,0.64,0.22,0.86,0.42
10-Nov-09,2009,11,10,314,10,314.4,1.25,0.58,0.28,0.86,0.39
10-Nov-09,2009,11,10,314,11,314.4,1.32,0.67,0.25,0.92,0.41
10-Nov-09,2009,11,10,314,12,314.5,1.33,0.64,0.28,0.91,0.42
10-Nov-09,2009,11,10,314,13,314.5,1.34,0.64,0.24,0.89,0.45
10-Nov-09,2009,11,10,314,14,314.5,1.41,0.65,0.33,0.99,0.42
10-Nov-09,2009,11,10,314,15,314.6,1.47,0.7,0.34,1.04,0.43
10-Nov-09,2009,11,10,314,16,314.6,1.52,0.73,0.31,1.04,0.49
10-Nov-09,2009,11,10,314,17,314.7,1.65,0.85,0.33,1.18,0.47
10-Nov-09,2009,11,10,314,18,314.7,1.55,0.76,0.35,1.11,0.44
10-Nov-09,2009,11,10,314,19,314.8,1.51,0.78,0.28,1.06,0.45
10-Nov-09,2009,11,10,314,20,314.8,1.51,0.78,0.29,1.07,0.44
10-Nov-09,2009,11,10,314,21,314.8,1.46,0.76,0.26,1.02,0.44
10-Nov-09,2009,11,10,314,22,314.9,1.41,0.67,0.31,0.98,0.43
10-Nov-09,2009,11,10,314,23,314.9,1.45,0.74,0.26,1,0.45
11-Nov-09,2009,11,11,314,24,315,1.43,0.77,0.24,1.01,0.43
11-Nov-09,2009,11,11,315,1,315,1.41,0.76,0.21,0.97,0.44
11-Nov-09,2009,11,11,315,2,315,1.52,0.86,0.24,1.11,0.41
11-Nov-09,2009,11,11,315,3,315.1,1.41,0.7,0.31,1,0.41
11-Nov-09,2009,11,11,315,4,315.1,1.33,0.68,0.25,0.94,0.39
11-Nov-09,2009,11,11,315,5,315.2,1.33,0.65,0.27,0.92,0.42
11-Nov-09,2009,11,11,315,6,315.2,1.31,0.63,0.27,0.9,0.41
11-Nov-09,2009,11,11,315,7,315.3,1.29,0.67,0.22,0.9,0.39
11-Nov-09,2009,11,11,315,8,315.3,1.32,0.6,0.32,0.92,0.39
11-Nov-09,2009,11,11,315,9,315.3,1.29,0.58,0.3,0.88,0.41
11-Nov-09,2009,11,11,315,10,315.4,1.36,0.67,0.25,0.92,0.44
11-Nov-09,2009,11,11,315,11,315.4,1.32,0.55,0.29,0.84,0.48
11-Nov-09,2009,11,11,315,12,315.5,1.46,0.76,0.24,1,0.46
11-Nov-09,2009,11,11,315,13,315.5,1.56,0.74,0.33,1.07,0.49
11-Nov-09,2009,11,11,315,14,315.5,1.71,0.94,0.26,1.2,0.51
11-Nov-09,2009,11,11,315,15,315.6,1.61,0.78,0.3,1.08,0.53
11-Nov-09,2009,11,11,315,16,315.6,1.72,0.92,0.29,1.22,0.5
11-Nov-09,2009,11,11,315,17,315.7,1.73,0.86,0.34,1.21,0.52
11-Nov-09,2009,11,11,315,18,315.7,1.73,0.91,0.32,1.24,0.5
11-Nov-09,2009,11,11,315,19,315.8,1.72,0.92,0.32,1.24,0.48
11-Nov-09,2009,11,11,315,20,315.8,1.57,0.8,0.29,1.09,0.48
11-Nov-09,2009,11,11,315,21,315.8,1.58,0.84,0.26,1.1,0.48
11-Nov-09,2009,11,11,315,22,315.9,1.54,0.83,0.25,1.07,0.47
11-Nov-09,2009,11,11,315,23,315.9,1.47,0.76,0.25,1.01,0.46
12-Nov-09,2009,11,12,315,24,316,1.51,0.8,0.23,1.03,0.48
12-Nov-09,2009,11,12,316,1,316,1.52,0.78,0.24,1.02,0.5
12-Nov-09,2009,11,12,316,2,316,1.55,0.79,0.26,1.05,0.49
12-Nov-09,2009,11,12,316,3,316.1,1.66,0.92,0.28,1.19,0.46
12-Nov-09,2009,11,12,316,4,316.1,1.49,0.77,0.26,1.02,0.47
12-Nov-09,2009,11,12,316,5,316.2,1.56,0.84,0.26,1.11,0.46
12-Nov-09,2009,11,12,316,6,316.2,1.49,0.76,0.26,1.02,0.48
12-Nov-09,2009,11,12,316,7,316.3,1.45,0.75,0.27,1.02,0.44
12-Nov-09,2009,11,12,316,8,316.3,1.47,0.7,0.3,1,0.46
12-Nov-09,2009,11,12,316,9,316.3,1.46,0.72,0.29,1.01,0.45
12-Nov-09,2009,11,12,316,10,316.4,1.55,0.75,0.33,1.08,0.47
12-Nov-09,2009,11,12,316,11,316.4,1.86,1.05,0.27,1.32,0.55
12-Nov-09,2009,11,12,316,12,316.5,1.61,0.85,0.16,1,0.6
12-Nov-09,2009,11,12,316,13,316.5,1.65,0.85,0.18,1.04,0.61
12-Nov-09,2009,11,12,316,14,316.5,1.61,0.85,0.16,1.01,0.59
12-Nov-09,2009,11,12,316,15,316.6,1.67,0.9,0.15,1.05,0.62
12-Nov-09,2009,11,12,316,16,316.6,1.55,0.81,0.14,0.95,0.6
12-Nov-09,2009,11,12,316,17,316.7,1.52,0.72,0.24,0.96,0.56
12-Nov-09,2009,11,12,316,18,316.7,1.65,0.88,0.14,1.02,0.63
12-Nov-09,2009,11,12,316,19,316.8,1.52,0.77,0.14,0.9,0.62
12-Nov-09,2009,11,12,316,20,316.8,1.55,0.79,0.24,1.03,0.52
12-Nov-09,2009,11,12,316,21,316.8,1.59,0.81,0.21,1.02,0.57
12-Nov-09,2009,11,12,316,22,316.9,1.62,0.88,0.19,1.07,0.55
12-Nov-09,2009,11,12,316,23,316.9,1.52,0.77,0.21,0.98,0.54
13-Nov-09,2009,11,13,316,24,317,1.52,0.76,0.23,0.99,0.53
13-Nov-09,2009,11,13,317,1,317,1.37,0.63,0.22,0.85,0.52
13-Nov-09,2009,11,13,317,2,317,1.59,0.78,0.29,1.06,0.52
13-Nov-09,2009,11,13,317,3,317.1,1.79,0.95,0.32,1.27,0.52
13-Nov-09,2009,11,13,317,4,317.1,1.95,1.1,0.3,1.41,0.55
13-Nov-09,2009,11,13,317,5,317.2,1.83,1.01,0.3,1.3,0.53
13-Nov-09,2009,11,13,317,6,317.2,1.83,0.97,0.35,1.31,0.52
13-Nov-09,2009,11,13,317,7,317.3,1.92,1.04,0.35,1.39,0.54
13-Nov-09,2009,11,13,317,8,317.3,1.97,1.1,0.37,1.47,0.5
13-Nov-09,2009,11,13,317,9,317.3,1.97,1.08,0.36,1.44,0.53
13-Nov-09,2009,11,13,317,10,317.4,1.82,0.91,0.34,1.24,0.57
13-Nov-09,2009,11,13,317,11,317.4,2.01,1.15,0.27,1.42,0.59
13-Nov-09,2009,11,13,317,12,317.5,1.85,0.98,0.34,1.32,0.52
13-Nov-09,2009,11,13,317,13,317.5,1.67,0.75,0.4,1.16,0.51
13-Nov-09,2009,11,13,317,14,317.5,1.91,0.98,0.36,1.33,0.58
13-Nov-09,2009,11,13,317,15,317.6,2.23,1.29,0.18,1.47,0.76
13-Nov-09,2009,11,13,317,16,317.6,1.85,0.92,0.22,1.14,0.71
13-Nov-09,2009,11,13,317,17,317.7,1.97,1.01,0.19,1.21,0.77
13-Nov-09,2009,11,13,317,18,317.7,1.86,0.89,0.21,1.11,0.75
13-Nov-09,2009,11,13,317,19,317.8,1.86,1.01,0.1,1.11,0.76
13-Nov-09,2009,11,13,317,20,317.8,1.77,0.83,0.17,1,0.77
13-Nov-09,2009,11,13,317,21,317.8,1.7,0.81,0.39,1.2,0.5
13-Nov-09,2009,11,13,317,22,317.9,1.79,0.85,0.25,1.1,0.68
13-Nov-09,2009,11,13,317,23,317.9,1.69,0.76,0.12,0.89,0.8
14-Nov-09,2009,11,14,317,24,318,1.79,0.93,0.33,1.25,0.53
14-Nov-09,2009,11,14,318,1,318,2,1.07,0.3,1.37,0.63
14-Nov-09,2009,11,14,318,2,318,1.76,0.77,0.2,0.97,0.79
14-Nov-09,2009,11,14,318,3,318.1,1.87,0.93,0.27,1.2,0.68
