year, month, date,day, t_mean, t_max, t_min, I, nee
2.003000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,1.530000000000000000e+02,1.440208333333333535e+01,1.669999999999999929e+01,1.159999999999999964e+01,9.003600000000000492e+00,nan
2.003000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,1.540000000000000000e+02,1.442291666666667105e+01,1.919999999999999929e+01,9.900000000000000355e+00,2.788199999999999790e+01,-1.213715099568586808e+01
2.003000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00,1.550000000000000000e+02,1.527083333333333037e+01,2.000000000000000000e+01,8.400000000000000355e+00,2.145240000000000080e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,4.000000000000000000e+00,1.560000000000000000e+02,1.814166666666666927e+01,2.230000000000000071e+01,1.440000000000000036e+01,1.950839999999999819e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,5.000000000000000000e+00,1.570000000000000000e+02,1.693333333333333357e+01,2.060000000000000142e+01,1.380000000000000071e+01,1.296720000000000006e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,1.580000000000000000e+02,1.750833333333333641e+01,2.210000000000000142e+01,1.290000000000000036e+01,2.128859999999999886e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,7.000000000000000000e+00,1.590000000000000000e+02,1.829999999999999716e+01,2.469999999999999929e+01,9.800000000000000711e+00,2.885940000000000083e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,8.000000000000000000e+00,1.600000000000000000e+02,1.810416666666666785e+01,2.700000000000000000e+01,1.100000000000000000e+01,2.716379999999999839e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,9.000000000000000000e+00,1.610000000000000000e+02,1.697291666666666643e+01,2.130000000000000071e+01,1.330000000000000071e+01,2.062259999999999849e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+01,1.620000000000000000e+02,1.657291666666666785e+01,2.100000000000000000e+01,1.309999999999999964e+01,1.767060000000000031e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,1.100000000000000000e+01,1.630000000000000000e+02,1.551458333333332895e+01,1.980000000000000071e+01,1.219999999999999929e+01,2.586059999999999803e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,1.200000000000000000e+01,1.640000000000000000e+02,1.496041666666666714e+01,1.919999999999999929e+01,1.000000000000000000e+01,2.310480000000000089e+01,-1.296452134198854900e+01
2.003000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.650000000000000000e+02,1.733125000000000071e+01,2.330000000000000071e+01,9.699999999999999289e+00,3.048119999999999763e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,1.400000000000000000e+01,1.660000000000000000e+02,2.055208333333333925e+01,2.619999999999999929e+01,1.300000000000000000e+01,2.515499999999999758e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.670000000000000000e+02,1.979583333333333783e+01,2.510000000000000142e+01,1.359999999999999964e+01,2.981520000000000081e+01,-1.400482326309433745e+01
2.003000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.680000000000000000e+02,1.766249999999999787e+01,2.330000000000000071e+01,1.090000000000000036e+01,2.374919999999999831e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,1.700000000000000000e+01,1.690000000000000000e+02,1.548333333333332718e+01,1.739999999999999858e+01,1.340000000000000036e+01,1.742220000000000013e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.700000000000000000e+02,1.383749999999999858e+01,1.660000000000000142e+01,9.199999999999999289e+00,1.688759999999999906e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,1.900000000000000000e+01,1.710000000000000000e+02,1.128541666666666821e+01,1.730000000000000071e+01,6.000000000000000000e+00,2.464920000000000044e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.720000000000000000e+02,1.035624999999999751e+01,1.550000000000000000e+01,4.400000000000000355e+00,2.096999999999999886e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,2.100000000000000000e+01,1.730000000000000000e+02,1.154166666666666607e+01,1.619999999999999929e+01,5.500000000000000000e+00,2.040660000000000096e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,2.200000000000000000e+01,1.740000000000000000e+02,1.336458333333333570e+01,1.700000000000000000e+01,7.000000000000000000e+00,1.777139999999999986e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,2.300000000000000000e+01,1.750000000000000000e+02,1.382708333333333606e+01,1.530000000000000071e+01,1.269999999999999929e+01,6.843599999999999461e+00,1.745288023218530382e+00
2.003000000000000000e+03,6.000000000000000000e+00,2.400000000000000000e+01,1.760000000000000000e+02,1.381666666666666821e+01,1.760000000000000142e+01,1.080000000000000071e+01,2.906099999999999994e+01,-1.112458006317310932e+01
2.003000000000000000e+03,6.000000000000000000e+00,2.500000000000000000e+01,1.770000000000000000e+02,1.400833333333332398e+01,1.939999999999999858e+01,9.000000000000000000e+00,2.381039999999999779e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,2.600000000000000000e+01,1.780000000000000000e+02,1.305000000000000249e+01,1.700000000000000000e+01,6.599999999999999645e+00,8.992799999999999017e+00,nan
2.003000000000000000e+03,6.000000000000000000e+00,2.700000000000000000e+01,1.790000000000000000e+02,1.625208333333332789e+01,1.989999999999999858e+01,1.130000000000000071e+01,2.602260000000000062e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,2.800000000000000000e+01,1.800000000000000000e+02,1.432291666666666963e+01,1.830000000000000071e+01,9.599999999999999645e+00,2.402999999999999758e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,2.900000000000000000e+01,1.810000000000000000e+02,1.540208333333333535e+01,2.039999999999999858e+01,1.040000000000000036e+01,2.158559999999999945e+01,nan
2.003000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+01,1.820000000000000000e+02,1.484375000000000178e+01,1.760000000000000142e+01,1.240000000000000036e+01,1.426319999999999943e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00,1.830000000000000000e+02,1.317083333333332895e+01,1.789999999999999858e+01,9.099999999999999645e+00,2.004119999999999990e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+00,1.840000000000000000e+02,1.326249999999999751e+01,1.669999999999999929e+01,1.100000000000000000e+01,1.668599999999999994e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,3.000000000000000000e+00,1.850000000000000000e+02,1.318958333333333321e+01,1.590000000000000036e+01,1.019999999999999929e+01,1.921499999999999986e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,4.000000000000000000e+00,1.860000000000000000e+02,1.285208333333333286e+01,1.600000000000000000e+01,1.030000000000000071e+01,1.407599999999999874e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,5.000000000000000000e+00,1.870000000000000000e+02,1.433958333333333179e+01,1.989999999999999858e+01,8.500000000000000000e+00,2.572739999999999938e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,6.000000000000000000e+00,1.880000000000000000e+02,1.554583333333332895e+01,2.100000000000000000e+01,7.700000000000000178e+00,2.563199999999999790e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00,1.890000000000000000e+02,1.403333333333332966e+01,2.000000000000000000e+01,1.019999999999999929e+01,1.206899999999999906e+01,-4.805438602476359122e+00
2.003000000000000000e+03,7.000000000000000000e+00,8.000000000000000000e+00,1.900000000000000000e+02,1.381041666666666679e+01,1.710000000000000142e+01,1.109999999999999964e+01,1.566539999999999999e+01,-7.477281803522642711e+00
2.003000000000000000e+03,7.000000000000000000e+00,9.000000000000000000e+00,1.910000000000000000e+02,1.322291666666666465e+01,1.739999999999999858e+01,1.030000000000000071e+01,1.755719999999999814e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+01,1.920000000000000000e+02,1.310208333333333819e+01,1.789999999999999858e+01,8.900000000000000355e+00,1.895759999999999934e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,1.100000000000000000e+01,1.930000000000000000e+02,1.307916666666666394e+01,1.700000000000000000e+01,1.009999999999999964e+01,1.232099999999999973e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,1.200000000000000000e+01,1.940000000000000000e+02,1.383749999999999680e+01,1.769999999999999929e+01,1.080000000000000071e+01,1.341900000000000048e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,1.300000000000000000e+01,1.950000000000000000e+02,1.437291666666666679e+01,1.950000000000000000e+01,8.500000000000000000e+00,2.027159999999999940e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,1.400000000000000000e+01,1.960000000000000000e+02,1.631458333333333499e+01,2.089999999999999858e+01,1.090000000000000036e+01,9.756000000000000227e+00,-4.053715048110558605e+00
2.003000000000000000e+03,7.000000000000000000e+00,1.500000000000000000e+01,1.970000000000000000e+02,1.824166666666667069e+01,2.269999999999999929e+01,1.580000000000000071e+01,1.461960000000000015e+01,-1.142778140953416433e+01
2.003000000000000000e+03,7.000000000000000000e+00,1.600000000000000000e+01,1.980000000000000000e+02,1.691666666666666785e+01,1.910000000000000142e+01,1.550000000000000000e+01,1.064160000000000039e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,1.700000000000000000e+01,1.990000000000000000e+02,1.759791666666666998e+01,2.239999999999999858e+01,1.430000000000000071e+01,1.400039999999999907e+01,-7.772805295728256958e+00
2.003000000000000000e+03,7.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+02,1.603125000000000355e+01,1.919999999999999929e+01,1.180000000000000071e+01,1.599659999999999904e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,1.900000000000000000e+01,2.010000000000000000e+02,1.512291666666666679e+01,2.030000000000000071e+01,8.500000000000000000e+00,2.467619999999999791e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,2.020000000000000000e+02,1.638125000000000497e+01,2.330000000000000071e+01,9.099999999999999645e+00,2.310480000000000089e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,2.100000000000000000e+01,2.030000000000000000e+02,1.737083333333333357e+01,2.130000000000000071e+01,1.480000000000000071e+01,1.456920000000000037e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,2.200000000000000000e+01,2.040000000000000000e+02,1.908958333333333357e+01,2.419999999999999929e+01,1.450000000000000000e+01,1.649159999999999826e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,2.300000000000000000e+01,2.050000000000000000e+02,1.836666666666667069e+01,2.300000000000000000e+01,1.380000000000000071e+01,2.786400000000000077e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,2.400000000000000000e+01,2.060000000000000000e+02,1.632083333333333997e+01,2.250000000000000000e+01,9.800000000000000711e+00,2.491379999999999839e+01,-1.321697971719237685e+01
2.003000000000000000e+03,7.000000000000000000e+00,2.500000000000000000e+01,2.070000000000000000e+02,1.571458333333333179e+01,2.080000000000000071e+01,1.050000000000000000e+01,1.993319999999999936e+01,-1.168227819159486636e+01
2.003000000000000000e+03,7.000000000000000000e+00,2.600000000000000000e+01,2.080000000000000000e+02,1.610416666666666075e+01,1.910000000000000142e+01,1.340000000000000036e+01,1.043099999999999916e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,2.700000000000000000e+01,2.090000000000000000e+02,1.695833333333333570e+01,2.230000000000000071e+01,1.180000000000000071e+01,1.601279999999999859e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,2.800000000000000000e+01,2.100000000000000000e+02,1.724791666666666501e+01,2.339999999999999858e+01,8.800000000000000711e+00,1.856700000000000017e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,2.900000000000000000e+01,2.110000000000000000e+02,1.935208333333333641e+01,2.660000000000000142e+01,1.209999999999999964e+01,2.227679999999999794e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,3.000000000000000000e+01,2.120000000000000000e+02,1.886249999999999716e+01,2.410000000000000142e+01,1.350000000000000000e+01,2.304359999999999786e+01,nan
2.003000000000000000e+03,7.000000000000000000e+00,3.100000000000000000e+01,2.130000000000000000e+02,1.964999999999999503e+01,2.719999999999999929e+01,1.219999999999999929e+01,2.340719999999999956e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00,2.140000000000000000e+02,2.010833333333333428e+01,2.610000000000000142e+01,1.309999999999999964e+01,2.337480000000000047e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+00,2.150000000000000000e+02,2.008958333333333712e+01,2.560000000000000142e+01,1.319999999999999929e+01,1.965419999999999945e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,3.000000000000000000e+00,2.160000000000000000e+02,1.991875000000000639e+01,2.550000000000000000e+01,1.469999999999999929e+01,1.395539999999999914e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,4.000000000000000000e+00,2.170000000000000000e+02,2.005833333333333357e+01,2.630000000000000071e+01,1.209999999999999964e+01,2.044439999999999813e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00,2.180000000000000000e+02,2.080625000000000213e+01,2.680000000000000071e+01,1.590000000000000036e+01,1.742040000000000077e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,6.000000000000000000e+00,2.190000000000000000e+02,1.920833333333332860e+01,2.519999999999999929e+01,1.340000000000000036e+01,2.672459999999999880e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,2.200000000000000000e+02,1.969374999999999787e+01,2.780000000000000071e+01,9.699999999999999289e+00,2.666880000000000095e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,8.000000000000000000e+00,2.210000000000000000e+02,2.183541666666666359e+01,2.750000000000000000e+01,1.259999999999999964e+01,1.687140000000000128e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,9.000000000000000000e+00,2.220000000000000000e+02,1.793958333333334210e+01,2.100000000000000000e+01,1.600000000000000000e+01,3.612600000000000033e+00,nan
2.003000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+01,2.230000000000000000e+02,1.844583333333333997e+01,2.350000000000000000e+01,1.419999999999999929e+01,2.049119999999999919e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,1.100000000000000000e+01,2.240000000000000000e+02,1.768541666666666501e+01,2.110000000000000142e+01,1.380000000000000071e+01,1.689480000000000004e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,1.200000000000000000e+01,2.250000000000000000e+02,1.782916666666666572e+01,2.150000000000000000e+01,1.559999999999999964e+01,1.741679999999999851e+01,-4.003773855750224264e+00
2.003000000000000000e+03,8.000000000000000000e+00,1.300000000000000000e+01,2.260000000000000000e+02,1.701458333333333073e+01,2.169999999999999929e+01,1.369999999999999929e+01,1.511639999999999873e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,1.400000000000000000e+01,2.270000000000000000e+02,1.784583333333332789e+01,2.230000000000000071e+01,1.359999999999999964e+01,1.232099999999999973e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,1.500000000000000000e+01,2.280000000000000000e+02,1.715208333333333712e+01,2.060000000000000142e+01,1.359999999999999964e+01,1.013940000000000019e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,1.600000000000000000e+01,2.290000000000000000e+02,1.640416666666666501e+01,1.989999999999999858e+01,1.440000000000000036e+01,1.002059999999999995e+01,-4.251156394188923215e+00
2.003000000000000000e+03,8.000000000000000000e+00,1.700000000000000000e+01,2.300000000000000000e+02,1.786458333333333570e+01,2.119999999999999929e+01,1.450000000000000000e+01,1.750140000000000029e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,1.800000000000000000e+01,2.310000000000000000e+02,1.702083333333333570e+01,2.119999999999999929e+01,1.380000000000000071e+01,1.125900000000000034e+01,1.383645786519656085e+00
2.003000000000000000e+03,8.000000000000000000e+00,1.900000000000000000e+01,2.320000000000000000e+02,1.682499999999999929e+01,2.050000000000000000e+01,1.440000000000000036e+01,2.071979999999999933e+01,-4.744119218933898985e+00
2.003000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+01,2.330000000000000000e+02,1.508333333333333570e+01,1.869999999999999929e+01,1.190000000000000036e+01,9.676800000000000068e+00,nan
2.003000000000000000e+03,8.000000000000000000e+00,2.100000000000000000e+01,2.340000000000000000e+02,1.415833333333333144e+01,1.939999999999999858e+01,1.059999999999999964e+01,1.870199999999999818e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,2.200000000000000000e+01,2.350000000000000000e+02,1.510000000000000142e+01,1.910000000000000142e+01,1.040000000000000036e+01,1.760759999999999792e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,2.300000000000000000e+01,2.360000000000000000e+02,1.615624999999999645e+01,1.910000000000000142e+01,1.340000000000000036e+01,1.304819999999999958e+01,-3.708873134362431490e+00
2.003000000000000000e+03,8.000000000000000000e+00,2.400000000000000000e+01,2.370000000000000000e+02,1.577499999999999858e+01,1.880000000000000071e+01,1.380000000000000071e+01,1.255139999999999922e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,2.500000000000000000e+01,2.380000000000000000e+02,1.549166666666667247e+01,2.080000000000000071e+01,1.269999999999999929e+01,1.513799999999999990e+01,-6.081143581579250501e+00
2.003000000000000000e+03,8.000000000000000000e+00,2.600000000000000000e+01,2.390000000000000000e+02,1.581041666666666856e+01,2.000000000000000000e+01,1.209999999999999964e+01,1.324619999999999997e+01,-7.226792214170217221e+00
2.003000000000000000e+03,8.000000000000000000e+00,2.700000000000000000e+01,2.400000000000000000e+02,1.598541666666666572e+01,1.960000000000000142e+01,1.180000000000000071e+01,8.028000000000000469e+00,nan
2.003000000000000000e+03,8.000000000000000000e+00,2.800000000000000000e+01,2.410000000000000000e+02,1.417916666666666714e+01,1.850000000000000000e+01,8.199999999999999289e+00,1.396439999999999948e+01,nan
2.003000000000000000e+03,8.000000000000000000e+00,2.900000000000000000e+01,2.420000000000000000e+02,1.324791666666666856e+01,1.780000000000000071e+01,7.900000000000000355e+00,9.610199999999998965e+00,nan
2.003000000000000000e+03,8.000000000000000000e+00,3.000000000000000000e+01,2.430000000000000000e+02,1.416249999999999964e+01,1.800000000000000000e+01,1.090000000000000036e+01,1.728359999999999985e+01,-1.038708820855574366e+00
2.003000000000000000e+03,8.000000000000000000e+00,3.100000000000000000e+01,2.440000000000000000e+02,1.340625000000000000e+01,1.960000000000000142e+01,8.900000000000000355e+00,1.358460000000000001e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,1.000000000000000000e+00,2.450000000000000000e+02,1.311249999999999893e+01,2.030000000000000071e+01,5.099999999999999645e+00,2.027339999999999876e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,2.000000000000000000e+00,2.460000000000000000e+02,1.588541666666666963e+01,2.319999999999999929e+01,9.099999999999999645e+00,1.855259999999999820e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,3.000000000000000000e+00,2.470000000000000000e+02,1.705624999999999503e+01,2.389999999999999858e+01,1.000000000000000000e+01,1.926539999999999964e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,4.000000000000000000e+00,2.480000000000000000e+02,1.768333333333334068e+01,2.619999999999999929e+01,1.000000000000000000e+01,1.932479999999999976e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,5.000000000000000000e+00,2.490000000000000000e+02,1.947291666666666288e+01,2.800000000000000000e+01,1.040000000000000036e+01,1.983060000000000045e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,6.000000000000000000e+00,2.500000000000000000e+02,1.878125000000000000e+01,2.469999999999999929e+01,1.300000000000000000e+01,1.659059999999999846e+01,-5.578490494429149571e+00
2.003000000000000000e+03,9.000000000000000000e+00,7.000000000000000000e+00,2.510000000000000000e+02,1.849583333333333357e+01,2.310000000000000142e+01,1.409999999999999964e+01,1.313459999999999894e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,8.000000000000000000e+00,2.520000000000000000e+02,1.697500000000000142e+01,2.260000000000000142e+01,1.259999999999999964e+01,2.014379999999999882e+01,-4.424420527149959703e+00
2.003000000000000000e+03,9.000000000000000000e+00,9.000000000000000000e+00,2.530000000000000000e+02,1.782291666666666430e+01,2.410000000000000142e+01,1.250000000000000000e+01,1.887839999999999918e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,1.000000000000000000e+01,2.540000000000000000e+02,1.614791666666666003e+01,1.889999999999999858e+01,1.200000000000000000e+01,5.189400000000000013e+00,nan
2.003000000000000000e+03,9.000000000000000000e+00,1.100000000000000000e+01,2.550000000000000000e+02,1.641249999999999787e+01,1.989999999999999858e+01,1.200000000000000000e+01,1.486439999999999984e+01,-4.432683645625580482e+00
2.003000000000000000e+03,9.000000000000000000e+00,1.200000000000000000e+01,2.560000000000000000e+02,1.371874999999999822e+01,1.700000000000000000e+01,9.400000000000000355e+00,1.301580000000000048e+01,-4.494452416649344251e+00
2.003000000000000000e+03,9.000000000000000000e+00,1.300000000000000000e+01,2.570000000000000000e+02,1.414791666666666892e+01,1.719999999999999929e+01,9.699999999999999289e+00,1.108980000000000032e+01,-1.224129022880687589e+00
2.003000000000000000e+03,9.000000000000000000e+00,1.400000000000000000e+01,2.580000000000000000e+02,1.381041666666665968e+01,1.739999999999999858e+01,1.059999999999999964e+01,1.500300000000000011e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,1.500000000000000000e+01,2.590000000000000000e+02,1.203333333333333321e+01,1.730000000000000071e+01,7.099999999999999645e+00,1.572480000000000011e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,1.600000000000000000e+01,2.600000000000000000e+02,1.126458333333333250e+01,1.710000000000000142e+01,2.399999999999999911e+00,1.634039999999999893e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,1.700000000000000000e+01,2.610000000000000000e+02,1.518124999999999858e+01,1.739999999999999858e+01,1.419999999999999929e+01,6.148799999999999599e+00,nan
2.003000000000000000e+03,9.000000000000000000e+00,1.800000000000000000e+01,2.620000000000000000e+02,1.516458333333332575e+01,1.819999999999999929e+01,1.030000000000000071e+01,7.019999999999999574e+00,1.194053718057982438e+00
2.003000000000000000e+03,9.000000000000000000e+00,1.900000000000000000e+01,2.630000000000000000e+02,1.258749999999999858e+01,1.630000000000000071e+01,8.400000000000000355e+00,1.166399999999999970e+01,-3.787801969751487530e+00
2.003000000000000000e+03,9.000000000000000000e+00,2.000000000000000000e+01,2.640000000000000000e+02,1.441666666666666607e+01,1.700000000000000000e+01,1.140000000000000036e+01,6.517800000000000260e+00,nan
2.003000000000000000e+03,9.000000000000000000e+00,2.100000000000000000e+01,2.650000000000000000e+02,1.230000000000000249e+01,1.490000000000000036e+01,1.009999999999999964e+01,1.215899999999999892e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,2.200000000000000000e+01,2.660000000000000000e+02,1.428125000000000533e+01,1.760000000000000142e+01,9.800000000000000711e+00,6.643799999999999706e+00,-3.599382630098431513e+00
2.003000000000000000e+03,9.000000000000000000e+00,2.300000000000000000e+01,2.670000000000000000e+02,1.561458333333333037e+01,1.989999999999999858e+01,1.030000000000000071e+01,9.928799999999998960e+00,-3.626488287527569909e+00
2.003000000000000000e+03,9.000000000000000000e+00,2.400000000000000000e+01,2.680000000000000000e+02,1.045833333333333570e+01,1.459999999999999964e+01,6.900000000000000355e+00,1.537919999999999909e+01,nan
2.003000000000000000e+03,9.000000000000000000e+00,2.500000000000000000e+01,2.690000000000000000e+02,1.003958333333333464e+01,1.369999999999999929e+01,2.600000000000000089e+00,4.510799999999999699e+00,nan
2.003000000000000000e+03,9.000000000000000000e+00,2.600000000000000000e+01,2.700000000000000000e+02,1.404791666666667105e+01,1.960000000000000142e+01,1.009999999999999964e+01,9.592200000000000060e+00,nan
2.003000000000000000e+03,9.000000000000000000e+00,2.700000000000000000e+01,2.710000000000000000e+02,1.576041666666666430e+01,1.850000000000000000e+01,1.390000000000000036e+01,4.341599999999999682e+00,nan
2.003000000000000000e+03,9.000000000000000000e+00,2.800000000000000000e+01,2.720000000000000000e+02,1.453541666666666465e+01,1.750000000000000000e+01,1.340000000000000036e+01,5.826600000000000001e+00,nan
2.003000000000000000e+03,9.000000000000000000e+00,2.900000000000000000e+01,2.730000000000000000e+02,1.325833333333333464e+01,1.450000000000000000e+01,1.140000000000000036e+01,3.610799999999999788e+00,nan
2.003000000000000000e+03,9.000000000000000000e+00,3.000000000000000000e+01,2.740000000000000000e+02,1.444999999999999574e+01,1.850000000000000000e+01,1.080000000000000071e+01,6.973199999999999399e+00,nan
2.003000000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+00,2.750000000000000000e+02,1.160833333333333428e+01,1.559999999999999964e+01,7.500000000000000000e+00,5.932799999999999407e+00,nan
2.003000000000000000e+03,1.000000000000000000e+01,2.000000000000000000e+00,2.760000000000000000e+02,1.210624999999999751e+01,1.610000000000000142e+01,8.699999999999999289e+00,8.676000000000000156e+00,-3.894843817447887435e+00
2.003000000000000000e+03,1.000000000000000000e+01,3.000000000000000000e+00,2.770000000000000000e+02,1.247916666666666607e+01,1.490000000000000036e+01,9.000000000000000000e+00,3.574799999999999756e+00,2.746826397497879491e+00
2.003000000000000000e+03,1.000000000000000000e+01,4.000000000000000000e+00,2.780000000000000000e+02,1.292499999999999538e+01,1.590000000000000036e+01,7.200000000000000178e+00,8.503199999999999648e+00,nan
2.003000000000000000e+03,1.000000000000000000e+01,5.000000000000000000e+00,2.790000000000000000e+02,1.102083333333333393e+01,1.569999999999999929e+01,5.700000000000000178e+00,8.693999999999999062e+00,nan
2.003000000000000000e+03,1.000000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+02,1.065000000000000036e+01,1.440000000000000036e+01,8.199999999999999289e+00,1.116359999999999886e+01,nan
2.003000000000000000e+03,1.000000000000000000e+01,7.000000000000000000e+00,2.810000000000000000e+02,9.462500000000000355e+00,1.390000000000000036e+01,5.700000000000000178e+00,1.191959999999999908e+01,nan
2.003000000000000000e+03,1.000000000000000000e+01,8.000000000000000000e+00,2.820000000000000000e+02,8.943235416666665216e+00,1.296630000000000038e+01,3.920059999999999878e+00,9.194399999999999906e+00,nan
2.003000000000000000e+03,1.000000000000000000e+01,9.000000000000000000e+00,2.830000000000000000e+02,9.755281250000003013e+00,1.280000000000000071e+01,6.400000000000000355e+00,6.166799999999999393e+00,-2.208006157517985901e+00
2.003000000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+01,2.840000000000000000e+02,1.106666666666666821e+01,1.450000000000000000e+01,9.099999999999999645e+00,9.604799999999999116e+00,-2.535953749910223376e+00
2.003000000000000000e+03,1.000000000000000000e+01,1.100000000000000000e+01,2.850000000000000000e+02,1.002708333333333357e+01,1.319999999999999929e+01,6.799999999999999822e+00,1.031400000000000006e+01,-3.271664105283039081e+00
2.003000000000000000e+03,1.000000000000000000e+01,1.200000000000000000e+01,2.860000000000000000e+02,1.108750000000000391e+01,1.359999999999999964e+01,8.699999999999999289e+00,1.247400000000000064e+00,nan
2.003000000000000000e+03,1.000000000000000000e+01,1.300000000000000000e+01,2.870000000000000000e+02,1.028958333333333286e+01,1.319999999999999929e+01,7.200000000000000178e+00,4.271399999999999864e+00,nan
2.003000000000000000e+03,1.000000000000000000e+01,1.400000000000000000e+01,2.880000000000000000e+02,9.006249999999997868e+00,1.319999999999999929e+01,6.900000000000000355e+00,7.095600000000000129e+00,nan
2.003000000000000000e+03,1.000000000000000000e+01,1.500000000000000000e+01,2.890000000000000000e+02,7.341666666666665897e+00,1.000000000000000000e+01,4.700000000000000178e+00,4.307399999999999451e+00,nan
